name,SMILES
mol_2655,Cc1csc(NC(=O)c2ccc(COc3cccc(F)c3)o2)n1
mol_2656,Cc1csc(NC(=O)c2ccc(COc3ccccc3F)o2)n1
mol_2657,COc1cccc(Nc2ncc(C)c(-c3c[nH]c(C(=O)NC(CO)c4cccc(Cl)c4)c3)n2)c1OC
mol_2658,C=CC(=O)N1CC(COc2nc(Nc3cnn(C)c3)nc3[nH]ccc23)C(C(F)(F)F)C1
mol_2659,CCc1c(-c2ccc(O)cc2)nn(-c2ccc(O)cc2)c1-c1ccc(O)cc1
mol_2660,NCc1ccc(Cn2cc(NC(=O)c3cc(C(N)=O)nc4cc(F)ccc34)c(C(F)(F)F)n2)cc1
mol_2661,Cc1cccc2c1OP(=O)(OCC1C=CC(n3cc(C)c(=O)[nH]c3=O)O1)OC2
mol_2662,Nc1ccc(-c2ccccc2F)cc1NC(=O)c1ccc(C(=O)N2CCC3(CCCN3)CC2)cc1
mol_2663,NCc1cc(Oc2cccc(C(=O)Nc3ccccc3)c2)nc(C(F)(F)F)c1
mol_2664,Brc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1
mol_2665,CN(C)CCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1
mol_2666,CC(c1cccc(CN)c1)n1cc(Cl)cc(C(N)=O)c1=N.Cl
mol_2667,CC1CNC(=O)c2cc3cc(NC(=O)c4cnn(Cc5ccccc5)c4)ccc3n21
mol_2668,Cc1c(OC(C)c2cccc(F)c2)cccc1C1CCNCC1
mol_2669,Cc1cc(=O)oc2cc(NC(=O)c3ccccc3Cl)ccc12
mol_2670,O=S(=O)(Nc1nnc2cc(OCC34CC5CC(CC(C5)C3)C4)c(C3CC3)cn12)C1CCC1
mol_2671,CC1(C)COCCN1C(=O)c1ncc(C#Cc2cccc(Cl)c2)cn1
mol_2672,CCNCCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C
mol_2673,CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1C=CC(F)(F)COc1ccccc1
mol_2674,CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
mol_2675,CC(CN(C)C)Oc1nc(Nc2cc3cccc(Cl)c3cn2)cnc1C#N
mol_2676,Cn1ncc2c3[nH]n(-c4cccc(F)c4)c(=O)c3c(-c3ccc4sccc4c3)nc21
mol_2677,O=C1CCC2(c3ccc(Cl)c(Cl)c3)OC(COc3ccc(Cl)cc3)CN12
mol_2678,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(Oc3ccc(F)cc3)cc(O)c12
mol_2679,Oc1cc2c(cc1C(c1ccc3c(c1)OCO3)N1CCCCC1)OCO2
mol_2680,COc1cc(C(c2cc3c(cc2O)OCO3)N2CCOCC2)cc(OC)c1OC
mol_2681,Cc1cnc(Nc2ccccc2O)nc1-c1c[nH]c(C(=O)NC(CO)c2ccccc2)c1
mol_2682,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(C(=O)N2CCC3(CCCN3)CC2)cc1
mol_2683,CCc1ccccc1-c1cccc2[nH]c(C(=O)NCC(N)C(=O)O)cc12
mol_2684,CC(C)C(NS(=O)(=O)c1ccc2c(c1)oc1ccc(N3CCOC3=O)cc12)C(=O)O
mol_2685,Cc1n[nH]c(C)c1S(=O)(=O)N1CCC(Oc2ccccc2F)CC1
mol_2686,CCc1ccccc1Nc1ncc(C)c(-c2c[nH]c(C(=O)NC(CO)c3ccccc3)c2)n1
mol_2687,COc1ccc(C(c2cc3c(cc2O)OCO3)N2CCCCC2)cc1OC
mol_2688,Cl.O=C(O)C1=CCCN(CCC=C(c2ccccc2)c2ccccc2)C1
mol_2689,COc1cc(C=Cc2cc(C(F)(F)F)[nH]c(=O)n2)cc(OC)c1OC
mol_2690,CC1=NN(c2ccccc2)C(=O)C1=Cc1ccc(Cl)cc1
mol_2691,CC(Cc1c[nH]c2ccccc12)(NC(=O)OC12CC3CC(CC(C3)C1)C2)C(=O)NC1CCCCC1O
mol_2692,COc1ccc(CCNC(=O)c2ccc3ccccc3n2)cc1
mol_2693,Cc1ccc(S(=O)(=O)Nc2ccc(Br)c3cccnc23)cc1
mol_2694,NS(=O)(=O)c1ccc(OCCCN2CCC(C(O)(c3cccc(F)c3)c3ccccn3)CC2)cc1
mol_2695,CC(C)C(CO)Nc1nc(Nc2cc(N)cc(Cl)c2)c2ncn(C(C)C)c2n1
mol_2696,COc1ncc(-c2cc3c(n2C)C(c2ccc(Cl)cc2)N(c2cc(C)c(=O)n(C)c2)C3=O)c(OC)n1
mol_2697,COCCC1CC1c1cncc(OCC2CCNC2)c1.O=C(O)C(F)(F)F
mol_2698,CC(F)(F)CC(NC(=O)N1CCC2(CC1)CC2)C(=O)NC1(C#N)CC1
mol_2699,Cl.O.O=C(c1ccc(F)cc1)C1CCN(CCn2c(=S)[nH]c3ccccc3c2=O)CC1
mol_2700,CC(O)c1ccc2c(NCc3ccc(NC(=O)c4ccc(F)cc4)cc3)nc(N(C)C)nc2c1
mol_2701,Cc1c(C(=O)NCCc2ccccc2)oc2ccc(S(=O)(=O)N3CC(C)CC(C)C3)cc12
mol_2702,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC.Cl.O
mol_2703,COc1cccc(-c2nc3c(cnn3C)c3[nH]n(-c4cccc(F)c4)c(=O)c23)c1
mol_2704,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCCC3CCO)nc12
mol_2705,Cc1cn2cc(C(=O)N(C)CCO)cc(NC3CCOc4cccc(C)c43)c2n1
mol_2706,Cc1ccc(-c2nc(CS(=O)CC(=O)N3CCN(c4cccc(Cl)c4)CC3)c(C)o2)cc1
mol_2707,CCc1ccc(-c2nc(CSCC(=O)N3CCN(c4ccc(F)cc4)CC3)c(C)o2)cc1
mol_2708,Cn1ncc2c3[nH]n(-c4ccccc4F)c(=O)c3c(-c3cccc(C(F)(F)F)c3)nc21
mol_2709,COc1cc(=O)oc(C=CC=CC=CC(C)=CC2(C)OC(C)C(C)(O)C2O)c1C
mol_2710,CCC(c1ccc(F)c(F)c1)n1c(C(=O)OC)c(-c2ccno2)[nH]c1=S
mol_2711,CCCCC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cccc(F)c12
mol_2712,CCCCC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cccc(F)c12
mol_2713,COC(=O)c1[nH]cc(-c2ccc(Br)cc2)c1N1CCOCC1
mol_2714,CCN(CCCCCC(C)(C)F)CCCC(O)c1ccc(NS(C)(=O)=O)cc1
mol_2715,CS(=O)(=O)c1ccc(C(O)C(CF)NC(=O)C(Cl)Cl)cc1
mol_2716,CCOCC(CC(C)C)NC(=O)C1CNCC(C(=O)N(c2cc(OCC)c(CC)cn2)C2CC2)C1
mol_2717,CC(C)C(NS(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1)C(=O)O
mol_2718,CCOCC(CC(C)C)NC(=O)C1CNCC(C(=O)N(c2cc(OC)c(C(C)C)cn2)C2CC2)C1
mol_2719,CC1(C)Cc2c(sc(NC(=S)NC(=O)c3ccc(F)cc3)c2C(=O)O)CO1
mol_2720,O=c1c2c(-c3cccc(C(F)(F)F)c3)nccc2[nH]n1-c1cccc(F)c1
mol_2721,CC1(C)Cc2c(sc(NC(=S)NC(=O)c3ccccc3F)c2C(=O)O)CO1
mol_2722,COc1cccc(C(=O)NC(=S)Nc2sc3c(c2C(=O)O)CC(C)(C)OC3)c1
mol_2723,COc1ccc(C(=O)NC(=S)Nc2sc3c(c2C(=O)O)CC(C)(C)OC3)cc1
mol_2724,CC1(C)Cc2c(sc(NC(=S)NC(=O)c3ccccc3Br)c2C(=O)O)CO1
mol_2725,O=C(O)C1CCS(=O)(=O)N1Cc1cccc(COc2ccc(-c3cc(F)c(F)cc3F)cc2)c1
mol_2726,COC(=O)C(C#N)=Cc1c(-c2ccc(C)cc2)c2c(N)ncnc2n1CCCO
mol_2727,CC1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)COCC(N)=N1
mol_2728,Cn1ncc2c3[nH]n(-c4ccc(F)cc4)c(=O)c3c(-c3cccc([N+](=O)[O-])c3)nc21
mol_2729,NC1=NC(c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)F)c2)c2cccc(F)c21
mol_2730,Cc1cc(C(N)=O)ccc1-n1c(CCC(=O)O)ccc1-c1cc(-n2ccnc2C)cs1
mol_2731,FC(F)(F)c1ccc2nc(CNc3nc(N4CCOCC4)nc4c3ncn4-c3ccsc3)[nH]c2c1
mol_2732,CC(C)N1CCN(c2ccc(Nc3ncc4cc(C(=O)N(C)C)n(C5CCCC5)c4n3)nc2)CC1
mol_2733,Cc1cccc(CC(NC(=O)c2cc(C(C)(C)C)nn2C)C(=O)NCC#N)c1
mol_2734,CNC(=O)c1ccc(Nc2cc(Nc3ccccc3S(=O)(=O)C(C)C)c3cc[nH]c3n2)nc1
mol_2735,O=C1NCc2cc(-c3[nH]ncc3CN3CCN(c4ccc(C(F)(F)F)cn4)C(C(F)(F)F)C3)ccc2O1
mol_2736,COCCCNC(=O)c1cccc(-n2[nH]c3c(c(-c4cccc(C(F)(F)F)c4)nc4c3cnn4C)c2=O)c1
mol_2737,CC(C)CC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cccc(F)c12
mol_2738,Cc1oc(-c2ccccc2F)nc1CS(=O)CC(=O)NCc1ccc2c(c1)OCO2
mol_2739,O=C(O)CCCC=CCC1C2CCC(O2)C1CNNC(=O)Nc1ccccc1
mol_2740,COC(=O)c1cccc2c(CCNc3ccc(Nc4ccnc5c4CCC5O)c(OC)c3F)c[nH]c12
mol_2741,CNC(=O)c1ccc2c(-c3cc4cc(CN5CCOCC5)ccc4[nH]3)n[nH]c2c1
mol_2742,COc1cc(C=C2SC(=Nc3ccccc3Cl)NC2=O)ccc1O
mol_2743,CC(C)CC(=O)CN1CCN(c2cccc3c2cnn3-c2ccccc2F)C1=O
mol_2744,CC(C)(C)OC(=O)N1CCN(c2cccc3c2cnn3-c2ccccc2F)C1=O
mol_2745,O=C(CN1CCN(c2cccc3c2cnn3-c2ccccc2F)C1=O)NC1CC1
mol_2746,Cc1cncc(CN2CCN(c3cccc4c3cnn4-c3ccccc3F)C2=O)n1
mol_2747,COc1cc(C(=O)NS(C)(=O)=O)ccc1-c1cnc(OCc2ccc(Cl)cc2)c(Cl)c1
mol_2748,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCC(O)C2)c(-c2cncnc2)c1
mol_2749,C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2ccc(C(=O)Nc3ccccc3)cc2)CC1
mol_2750,COc1cc(C(F)(F)F)ccc1-c1cnnc2cc(S(=O)(=O)Nc3nccs3)ccc12
mol_2751,CCCCCCNCC1CCc2ccc(O)cc2O1.O=C(O)C(=O)O
mol_2752,NOCC1CCCCC1C(=O)Nc1ccc(Cl)c(Cl)c1
mol_2753,O=C1N(CCc2c[nH]c3ccccc23)c2ccc(Nc3ccnc4c3CCC4O)cc2OC1(F)F
mol_2754,CC1CN(C(=O)C(=O)c2c[nH]c3cccc(F)c23)CCN1C(=O)c1ccccc1
mol_2755,Cn1c(=O)c(-c2ccccc2N)nc2ccccc21
mol_2756,Cc1csc(NC(=O)c2ccc(COc3ccccc3)o2)n1
mol_2757,NC(N)=Nc1ccc2[nH]c3c(c2c1)CC1(O)C2Cc4ccc(O)c5c4C1(CCN2CC1CC1)C3O5
mol_2758,COc1ccc(N(C(=O)CCl)C(C(=O)NC2CCCCC2)c2cccnc2)cc1
mol_2759,Cc1cc(NC(=O)Nc2cccc(Cl)c2)n(-c2ccccc2)n1
mol_2760,Cc1ccc(S(=O)(=O)c2nc(-c3ccc(F)cc3)oc2SCC(N)=O)cc1
mol_2761,O=C(Nc1sc2c(c1C(=O)N1CCCCC1)CCCC2)c1cccs1
mol_2762,CCCCC(F)(F)C1(O)CCC2C(CC(=O)C2CCCCCCC(=O)O)O1
mol_2763,CC(C)CC1CN(C(=O)C(=O)c2c[nH]c3cccc(F)c23)CCN1C(=O)c1ccccc1
mol_2764,CCN1CCN(C(=O)c2cnn3c(C(F)F)cc(-c4ccc(C)cc4)nc23)CC1
mol_2765,CCCc1ccc(-c2cc3cn(C4CC(O)C(CO)O4)c(=O)nc3o2)cc1
mol_2766,CNC(=O)c1ccc(OC(C)C(=O)N2CCN(C(=O)c3ccccc3)CC2C)c(F)c1
mol_2767,COc1ccccc1N1CCN(CCC2C(=O)c3ccccc3C(C)(C)C2=O)CC1
mol_2768,Oc1ccc2c(c1)C13CCCCC1(O)C(C2)N(CC1CCC1)CC3
mol_2769,CCn1nc(C(N)=O)c2c1-c1nc(Nc3cc(N4CCN(C)CC4)ccc3OC(F)(F)F)ncc1CC2
mol_2770,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3n[nH]c(C(N)=O)c3CC4)c2)CC1
mol_2771,COC(=O)c1c(NC(=O)CC2SC(=N)NC2=O)sc(C)c1C
mol_2772,CC1CN(C(=O)CC#N)C12CCN(c1ncnc3[nH]ccc13)C2
mol_2773,O=C(Nc1ccc2cn[nH]c2c1)Nc1ccccn1
mol_2774,O=C(NCC(O)CO)c1ccncc1Nc1ccc(I)cc1F
mol_2775,Cn1ncc2c3[nH]n(-c4cccc(F)c4)c(=O)c3c(-c3cccc(C(=O)O)c3)nc21
mol_2776,CNCCC1CC2CN3CCc4c([nH]c5ccccc45)C(C(=O)OC)(C2)C13
mol_2777,Clc1cc(Br)ccc1-c1ccc(CNCC2CCNCC2)o1
mol_2778,CN1CCN(C(=O)c2ccc(-n3[nH]c4c(c(-c5cccc(C(F)(F)F)c5)nc5c4cnn5C)c3=O)cc2)CC1
mol_2779,OCc1cc2c(cn1)[nH]c1ccc(NCc3ccccc3)cc12
mol_2780,CC(C)CC(NC(=O)C(N)Cc1ccccc1)C(=O)O
mol_2781,Cn1ncc2c3[nH]n(-c4ccc(CO)cc4)c(=O)c3c(-c3cccc(C(F)(F)F)c3)nc21
mol_2782,NC1=NC2(c3cc(NC(=O)c4ccc(F)cn4)ccc3F)COCC2CS1
mol_2783,CC(C)c1nc(-c2cccnc2)c(-c2ccc(F)cc2)n1C=CC(O)CC(O)CC(=O)O
mol_2784,CN1CCCC1Cc1c[nH]c2ccc(Nc3ncccc3[N+](=O)[O-])cc12
mol_2785,CC(=O)ON=C1C(c2c(O)[nH]c3ccccc23)=Nc2ccccc21
mol_2786,Cn1ncc2c3[nH]n(-c4ccc(F)c(C(=O)O)c4)c(=O)c3c(-c3cccc(C(F)(F)F)c3)nc21
mol_2787,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OCC3CCCN3)c21
mol_2788,CCCCc1ncc(C=C(Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1
mol_2789,O=C(Nc1ncccc1O)c1ccc(Oc2ccccc2)cc1
mol_2790,Cn1ncc2c3[nH]n(-c4cccc(F)c4)c(=O)c3c(-c3cccc(C(N)=O)c3)nc21
mol_2791,CCC1CN(C(=O)C(=O)c2c[nH]c3cccc(F)c23)CCN1C(=O)c1ccccc1
mol_2792,CC1SC(c2ccccc2)N(Cc2ccccc2)C1=O
mol_2793,Cn1ncc2c3[nH]n(-c4ccc(F)cc4)c(=O)c3c(-c3cccc(N)c3)nc21
mol_2794,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5C(O)CC43C)C2C1C
mol_2795,CC(NC(=O)C1(S(C)=O)C(C)C1(Cl)Cl)c1ccc(Br)cc1
mol_2796,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(c1cc(F)cc(F)c1)O2
mol_2797,O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1CO)c1c[nH]c2cccc(F)c12
mol_2798,CC(=O)OC1CC2(C)C(C(C)=O)CCC2C2CCC3=CC(=O)CCC3(C)C12
mol_2799,CC=C(C)C(=O)OC1c2c(ccc3ccc(=O)oc23)OC(C)(C)C1OC(C)=O
mol_2800,COc1ccc(C=CC(=O)c2cc(O)ccc2O)cc1
mol_2801,COc1ccc(C=C2SC(=O)NC2=O)cc1OC
mol_2802,CC1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CCSC(N)=N1
mol_2803,CN(c1nnc(-c2c(O)cc(-c3cn[nH]c3)c(F)c2F)s1)C1CC(C)(C)NC(C)(C)C1
mol_2804,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCF)CC4)c2)CC1
mol_2805,Cn1ncc2c3[nH]n(-c4ccc(C(=O)O)c(F)c4)c(=O)c3c(-c3cccc(C(F)(F)F)c3)nc21
mol_2806,Cc1cn2cc(-c3cc4ccc(N5CCNC(C)C5)cc4oc3=O)nc2c(C)n1
mol_2807,N#Cc1cc(COC(=O)N2CCC(NC(=O)CCCc3cn[nH]n3)CC2)cc(C(F)(F)F)c1
mol_2808,C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2ccc(Oc3ccncc3)cc2)CC1
mol_2809,C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2cc(F)c(Oc3ccccc3)cc2F)CC1
mol_2810,C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2ccc(Oc3cccc(F)c3)cc2)CC1
mol_2811,N#Cc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)c(F)cc21
mol_2812,N#Cc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3ncco3)ccc21
mol_2813,N#Cc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3ccncn3)ccc21
mol_2814,O=C(OC(C(F)(F)F)C(F)(F)F)N1CCN(Cc2cc(Cl)ccc2N2CCOCC2)CC1
mol_2815,Nc1ncnc(NCC2CCN(C(=O)C3=CCC3)CC2)c1-c1ccc(Oc2ccccc2)cc1
mol_2816,Cn1nccc1-c1cc(C(F)(F)F)ccc1-c1cn(C)c2cc(S(=O)(=O)Nc3ncns3)ccc12
mol_2817,CC(CN(C)C)NC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1
mol_2818,CNCc1cc(-c2ccccc2)n(S(=O)(=O)c2ccccc2)c1
mol_2819,CN1C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)C1(CO)c1ccccc1
mol_2820,COc1ccc(-c2nnc(N3CCN(c4ncc(C(C)(C)O)c(C(F)(F)F)n4)CC3)c(C)c2C)cc1
mol_2821,CC(C)(F)CC(NC(c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1
mol_2822,Cc1c(S(=O)(=O)Nc2cccc(C(=O)O)c2)sc2ccc(Cl)cc12
mol_2823,O=C(OC(C(F)(F)F)C(F)(F)F)N1CCN(Cc2cccc(Cl)c2N2CCOCC2)CC1
mol_2824,O=C(OC(C(F)(F)F)C(F)(F)F)N1CCN(Cc2ccc(C(F)(F)F)cc2N2CCOCC2)CC1
mol_2825,N#Cc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21
mol_2826,C=CC(=O)N1CCN(CCn2c(=O)c(-c3c(Cl)c(OC)cc(OC)c3Cl)cc3cnc(NC)nc32)CC1
mol_2827,CCCC1CN(C(=O)C(=O)c2c[nH]c3cccc(F)c23)CCN1C(=O)c1ccccc1
mol_2828,CCc1cccc(N(CC)C(=O)Cn2c(C(=O)NC3CCC(C(=O)OC)CC3)cc3sccc32)c1
mol_2829,CCn1ncc2c3[nH]n(-c4ccc(F)cc4)c(=O)c3c(-c3cccc(C(F)(F)F)c3)nc21
mol_2830,CC(C)(C)CN1CC(N)C(c2cccc(Cl)c2)C12C(=O)Nc1cc(Cl)ccc12
mol_2831,O=C(CN1CCN(c2cccc3c2cnn3-c2ccccc2F)C1=O)N1CCCC1
mol_2832,O=C(CN1CCN(c2cccc3c2cnn3-c2ccccc2F)C1=O)N1CCC(F)C1
mol_2833,CC1(Nc2cnc(C(F)(F)F)cn2)CCCC1NC(=O)c1ccccc1-n1nccn1
mol_2834,Cc1nc(C(=O)N2CCN(C(=O)c3cn4nc(-c5ccc(F)cc5)cc(C(C)(C)C)c4n3)C(C)(C)C2)n[nH]1
mol_2835,N#Cc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)cc(F)c21
mol_2836,O=c1c2c(-c3cccc(C(F)(F)F)c3)nc3[nH]ncc3c2[nH]n1-c1ccc(F)cc1
mol_2837,COCCCNC(=O)c1ccc(-n2[nH]c3c(c(-c4cccc(C(F)(F)F)c4)nc4c3cnn4C)c2=O)cc1
mol_2838,O=S(=O)(Nc1nnc2cc(OCC34CC5CC(CC(C5)C3)C4)c(C3CC3)cn12)C(F)F
mol_2839,CC1c2ncnc(-c3ccn[nH]3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl
mol_2840,CC(C)(O)CNC(=O)N1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1
mol_2841,COc1cc(C(F)(F)F)ccc1N1C(=O)COc2cc(S(=O)(=O)Nc3nccs3)ccc21
mol_2842,N#Cc1cc(C(F)(F)F)ccc1N1CCOc2c1ccc(S(=O)(=O)Nc1nccs1)c2F
mol_2843,O=P([O-])([O-])C(CCCc1cccc(Oc2ccccc2F)c1)S(=O)(=O)[O-]
mol_2844,O=P([O-])([O-])C(CCCc1cc(Oc2ccc(F)cc2)ccc1F)S(=O)(=O)[O-]
mol_2845,C=CC(=O)N1CCN2c3c(cnc4cc(-c5c(O)cccc5F)c(Cl)cc34)N(C)CC2C1
mol_2846,CC(Cc1ccsc1)NC(=O)NCC(Cc1cccc2ccccc12)N(C)C
mol_2847,COc1cc(CCNCC(O)COc2ccc(O)c(O)c2)ccc1OCCCc1ccccc1
mol_2848,COc1ccccc1OCCNCC(O)COc1ccc(O)c(O)c1
mol_2849,CCN(CC)C(=O)NC1CCC(CCN2CCc3ccccc3C2)CC1
mol_2850,Cc1cc(N(C)c2nccc3occc23)ccc1-c1c(C)ncc2nccn12
mol_2851,Cc1cc(Nc2nccc3occc23)ccc1-c1c(C)ncc2nccn12
mol_2852,N#CNC1CC(O)c2ccc(-c3ncnc4[nH]ccc34)cc21
mol_2853,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCC(=O)N4CCOCC4)c(Cl)c3)ncc2Cl)c1
mol_2854,CCC(C)C1C(=O)OC1C(=O)NC(C(=O)NC(CC(C)C)C(=O)OCc1ccccc1)C(C)C
mol_2855,COCCS(=O)(=O)NC1CC(NC#N)c2cc(-c3ncnc4[nH]ccc34)ccc21
mol_2856,CCC(C)C1C(=O)OC1C(=O)NC(C(=O)NC(C(=O)OCc1ccccc1)C(C)(C)C)C(C)(C)C
mol_2857,N#CNC1CCc2ccc(-c3ncnc4[nH]cc(-c5cccc(CO)c5)c34)cc21
mol_2858,CCC(C)C1C(=O)OC1C(=O)NC(C(=O)NC(C(=O)OCc1ccccc1)C(C)C)C(C)C
mol_2859,Cc1cc(Nc2nc(-c3ccccc3)nc3cc(N4CCN(C)CC4)ccc23)n[nH]1
mol_2860,CC1(NC#N)CCc2ccc(-c3ncnc4[nH]ccc34)cc21
mol_2861,CS(=O)(=O)NC1CC(NC#N)c2cc(-c3ncnc4[nH]ccc34)ccc21
mol_2862,CCC(C)C1C(=O)OC1C(=O)NC(CC(C)C)C(=O)NC(C(=O)OCc1ccccc1)C(C)C
mol_2863,CCn1c(=O)n(C2CCN(CC3CCCC4CCCCC43)CC2CO)c2ccccc21
mol_2864,C=CC(=O)N1CCN2c3c(cnc4c(C)c(-c5c(O)cccc5F)c(Cl)cc34)OCC2C1
mol_2865,N#CC(=CC1CC1)C(=O)N1CCCC(n2nc(-c3cccc(C(F)(F)F)c3)c3c(N)ncnc32)C1
mol_2866,COC(C)C(N)c1nc2ccc(OC(F)(F)F)cc2[nH]1
mol_2867,C#Cc1ccc(Nc2ccc(N3CCN(C)CC3)cc2OC)nc1Oc1cccc(NC(=O)C=C)c1
mol_2868,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ccc2C#N)c1
mol_2869,C=CC(=O)Nc1cc(Nc2ncnc(Nc3ccc(C(=O)N4CCCCC4)cc3)n2)ccc1C
mol_2870,C=CC(=O)Nc1cccc(Oc2cccc(Nc3ccc(N4CCN(C)CC4)cc3OC)n2)c1
mol_2871,C=CC(=O)N1CCc2ccc(Nc3ncnc(Nc4ccc(C(=O)N5CCCCC5)cc4)n3)cc21
mol_2872,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCNCC4)cc3)ccc2Cl)c1
mol_2873,C=CC(=O)N1CCN(c2ccc(C(F)(F)F)c(C3=C(c4c[nH]c5cc(F)ccc45)C(=O)NC3=O)c2)CC1
mol_2874,O=C(c1ccc(CC2CCC(C(O)c3ccccc3)N2)cc1)N1CCN(Cc2ncn(CC(F)(F)F)n2)CC1
mol_2875,C=CC(=O)N1CCN(c2ccc(OC)c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2)CC1
mol_2876,O=C(c1ccc(CC2CCC(C(O)c3ccccc3)N2)cc1)N1CCN(Cc2nnn(CC(F)F)n2)CC1
mol_2877,O=S(=O)(Nc1ncns1)c1cc(F)c(OCC2OCCNC2c2ccc(Cl)cc2)cc1F
mol_2878,Nc1ncnc2ccc(N(CC#CC(O)c3nccn3CCO)c3c(Cl)cccc3Cl)cc12
mol_2879,CCC(c1nc2cccc(F)c2c(=O)n1C1CC1)n1nc(-c2ccc(OC)c(F)c2)c2c(N)ncnc21
mol_2880,O=S(=O)(Nc1ncns1)c1cc(F)c(OCC2NCCOC2c2ccc(Cl)cc2)cc1F
mol_2881,O=S(=O)(Nc1ncns1)c1cc(F)c(COC2OCCNC2c2ccc(F)cc2)cc1F
mol_2882,NC(=O)C1CCC(c2ccc(Oc3nnnn3-c3cc(F)ccc3OC(F)(F)F)cc2)N1
mol_2883,CN(C)C(=O)C1CCC(c2ccc(Oc3nnnn3-c3ccccc3OC(F)(F)F)cc2)N1
mol_2884,O=C(Nc1cc(C(F)F)ns1)Nc1cc(Cl)ncc1CO
mol_2885,C=CC(=O)N1CC2CC1CN2c1ccc(C(N)=O)c(Nc2ccc(C)nc2)n1
mol_2886,CC1CN(Cc2ccc3nccnc3c2)CC1c1nc2c(cnn2C2CCCC2)c(=O)[nH]1
mol_2887,Cc1c(NC(=O)C=CCN(C)C)cccc1-c1ccc(C(N)=O)c2[nH]c3c(c12)CCC(C(C)(C)O)C3
mol_2888,CN(C#N)N(C)C(=O)C(Cc1ccccc1)NC(=O)c1cc(C(C)(C)C)nn1C
mol_2889,CN1CCN(C(=O)C(C#N)=Cc2ccc(-c3nc4cnc5[nH]ccc5c4n3C3CCCCC3)o2)CC1
mol_2890,Cc1nc(Nc2cn[nH]c2C(=O)Nc2ccc(N3CCNCC3)cc2)c2ccsc2n1
mol_2891,CC1CN(CC(=O)N2CC(C)(C)c3ncc(Cc4ccc(F)cc4O)cc32)C(CN2C(C)COCC2C)CN1
mol_2892,Cc1nc(Nc2cn[nH]c2C(=O)Nc2ccc(CN3CCN(C)CC3)cc2)c2cc(C(C)C)sc2n1
mol_2893,Cc1nc(Nc2cn[nH]c2C(=O)Nc2ccc(CN3CCOCC3)cc2)c2cc(C(C)C)sc2n1
